"ano","codprov","codmun","ec","es","nuc","nome","pobtotal","pobhomes","pobmulleres"
"2025","32","076","11","07","00","MONTEAGUDO",16,5,11
"2025","32","076","11","08","00","VALES",32,16,16
"2025","32","076","11","09","00","ZAMOIROS",5,2,3
"2025","32","076","12","01","00","ERMIDA, A",19,13,6
"2025","32","076","12","02","00","VAL, O",25,12,13
"2025","32","076","12","03","00","VILASECO",15,9,6
"2025","32","076","13","01","00","FARAMONTAOS",70,35,35
"2025","32","076","13","02","00","TELLADO, O",17,11,6
"2025","32","076","13","03","00","TOUBES",33,19,14
"2025","32","076","13","04","00","VIÑA",9,5,4
"2025","32","077","01","01","00","CERREDELO",50,27,23
"2025","32","077","01","02","00","COUSO DE LIMIA",197,94,103
"2025","32","077","01","03","00","VILARIÑO DAS POLDRAS",121,59,62
"2025","32","077","02","01","00","ARCOS",46,26,20
"2025","32","077","02","02","00","CORGA, A",40,17,23
"2025","32","077","02","03","00","CHOUSELA, A",14,5,9
"2025","32","077","02","04","00","FONTELA, A",42,19,23
"2025","32","077","02","05","00","LADEIRA, A",6,3,3
"2025","32","077","02","06","00","LAVANDEIRA, A",28,14,14
"2025","32","077","02","07","00","PIÑEIRA DE ARCOS",117,55,62
"2025","32","077","02","08","00","ZADAGÓS",44,24,20
"2025","32","077","02","09","00","NOVAÍÑO, O",17,8,9
"2025","32","077","03","01","00","CARDEITA",46,20,26
"2025","32","077","03","02","00","CASTRO, O",9,2,7
"2025","32","077","03","03","00","COALLOSO",31,15,16
"2025","32","077","03","04","00","PEGAS, AS",70,35,35
"2025","32","077","03","05","00","SANDIÁS",165,74,91
"2025","32","077","03","06","00","SANTA ANA",44,21,23
"2025","32","078","01","01","00","BRESMAUS",32,17,15
"2025","32","078","01","02","00","PORTELA DA QUINTA, A",21,11,10
"2025","32","078","02","01","00","AMEÁ",11,7,4
"2025","32","078","02","02","00","CODOSEDO",60,30,30
"2025","32","078","02","03","00","PAZOS",29,16,13
"2025","32","078","02","04","00","VEREDO, O",2,1,1
"2025","32","078","03","01","00","CORTEGADA",117,54,63
"2025","32","078","03","02","00","FOLGOSO",84,41,43
"2025","32","078","03","03","00","MEILÁS",11,7,4
"2025","32","078","03","04","00","PENEDO, O",2,2,0
"2025","32","078","04","01","00","COUSO",2,1,1
"2025","32","078","04","02","00","FREANDE",37,16,21
"2025","32","078","04","03","00","FREIXO",47,23,24
"2025","32","078","05","01","00","LODOSELO",141,66,75
"2025","32","078","06","01","00","NOCELO DA PENA",138,65,73
"2025","32","078","07","01","00","PARADIÑA",33,13,20
"2025","32","078","07","02","00","VILARIÑO FRÍO",20,10,10
"2025","32","078","08","01","00","PERRELOS",78,42,36
"2025","32","078","09","01","00","PADROSO",29,16,13
"2025","32","078","09","02","00","SAS",13,10,3
"2025","32","078","09","03","00","SARREAUS",155,80,75
"2025","32","078","09","04","00","TARRAZO",6,1,5
"2025","32","079","01","01","00","CASANOVA",2,1,1
"2025","32","079","01","02","00","OUTEIRIÑO, O",9,5,4
"2025","32","079","01","03","00","PASADÁN",58,31,27
"2025","32","079","01","04","00","POUSA",5,4,1
"2025","32","079","01","05","00","SANTA LOCAIA",70,32,38
"2025","32","079","01","06","00","VENDA NOVA, A",32,20,12
"2025","32","079","01","07","00","VEREDO",102,51,51
"2025","32","079","03","01","00","ABELEDO",37,23,14
"2025","32","079","03","02","00","PAZOS",47,25,22
"2025","32","079","03","03","00","PEREIRAS",147,75,72
"2025","32","079","03","04","00","REITORAL, A",5,2,3
"2025","32","079","03","05","00","SILVOSIÑO",21,10,11
"2025","32","079","03","06","00","SILVOSO",26,12,14
"2025","32","079","03","07","00","VENDA DO RÍO, A",48,24,24
"2025","32","079","04","01","00","BARRIO, O",27,12,15
"2025","32","079","04","02","00","LAVANDEIRA",5,3,2
"2025","32","079","04","03","00","QUINTAS, AS",23,11,12
"2025","32","079","04","04","00","SAN FIZ",45,29,16
"2025","32","079","04","05","00","SOUTOMAIOR",15,8,7
"2025","32","079","04","06","00","TELLEIRA, A",53,27,26
"2025","32","079","04","07","00","OUTEIRO, O",17,7,10
"2025","32","079","04","08","00","PALACIO",11,7,4
"2025","32","079","05","01","00","CASTRO, O",9,3,6
"2025","32","079","05","02","00","COVELO",9,3,6
"2025","32","079","05","03","00","XOCIÑOS",25,12,13
"2025","32","079","05","04","00","MINGARABEIZA",7,3,4
"2025","32","079","05","05","00","PUMAR",29,15,14
"2025","32","079","05","06","00","TABOADELA",167,79,88
"2025","32","079","05","07","00","VILAR",28,16,12
"2025","32","079","06","01","00","AMENDO, O",20,8,12
"2025","32","079","06","02","00","PETADA, A",33,17,16
"2025","32","079","06","03","00","REGUENGA, A",25,12,13
"2025","32","079","06","04","00","SAN XURXO DA TOUZA",46,22,24
"2025","32","079","06","05","00","SANTÁS",39,24,15
"2025","32","079","06","06","00","ESPIÑEIRO",114,52,62
"2025","32","079","07","01","00","EIREXA, A",12,5,7
"2025","32","079","07","02","00","OUTEIRO, O",36,17,19
"2025","32","079","07","03","00","RIBO",33,19,14
"2025","32","079","07","04","00","SEARA, A",7,3,4
"2025","32","079","07","05","00","TORÁN",18,9,9
"2025","32","079","07","06","00","ALTO DE TABOADELA, O",17,9,8
"2025","32","080","01","01","00","POMBAR, O",45,23,22
"2025","32","080","01","02","00","BOGA, A",9,6,3
"2025","32","080","01","03","00","NOGUEIRA, A",16,10,6
"2025","32","080","02","01","00","BOAZO",9,4,5
"2025","32","080","02","02","00","NOGUEIRA, A",12,3,9
"2025","32","080","02","03","00","CASAS DO MONTE",0,0,0
"2025","32","080","03","01","00","BARRIO, O",2,1,1
"2025","32","080","03","02","00","CRISTOSENDE",36,18,18
"2025","32","080","03","03","00","QUINTAIROS, OS",3,2,1
"2025","32","080","04","01","00","FONTAO",2,1,1
"2025","32","080","05","01","00","CIMA DE VILA",5,3,2
"2025","32","080","05","02","00","COVAS",7,5,2
"2025","32","080","05","03","00","CRUZ, A",12,7,5
"2025","32","080","05","04","00","SOUTELO",3,1,2
"2025","32","080","05","05","00","TEIXEIRA, A",61,35,26
"2025","32","080","06","01","00","XIRÁS",12,7,5
"2025","32","080","06","02","00","MONTOEDO",4,2,2
"2025","32","080","06","03","00","PEDRA DO SOL, A",5,2,3
"2025","32","080","07","01","00","CELEIRÓS",19,11,8
"2025","32","080","07","02","00","PEDRAFITA",20,8,12
"2025","32","080","07","05","00","VEIGA, A",4,3,1
"2025","32","080","07","06","00","QUINTELA DE ABAIXO",4,2,2
"2025","32","080","08","01","00","SISTÍN",12,6,6
"2025","32","080","08","02","00","VALILONGO",20,9,11
"2025","32","080","08","03","00","EIREXA, A",7,6,1
"2025","32","081","01","04","00","FREIXENDO",45,24,21
"2025","32","081","01","11","00","ALONGOS",225,125,100
"2025","32","081","02","01","00","FEÁ",61,34,27
"2025","32","081","02","02","00","QUENLLE",43,21,22
"2025","32","081","03","01","00","AIRAS, AS",144,69,75
"2025","32","081","03","02","00","MOREIRAS",651,333,318
"2025","32","081","03","03","00","CONCHADA, A",3,3,0
"2025","32","081","04","01","00","MEABA",35,16,19
"2025","32","081","04","02","00","MOREIRO, O",14,6,8
"2025","32","081","04","03","00","MUGARES",232,123,109
"2025","32","081","05","02","00","CASTIÑEIRAS",9,4,5
"2025","32","081","05","03","00","CELEIRÓN",9,6,3
"2025","32","081","05","04","00","EIREXA, A",25,10,15
"2025","32","081","05","05","00","PAREDES",6,4,2
"2025","32","081","05","08","00","PUGA",131,66,65
"2025","32","081","05","09","00","SAN FIZ",27,14,13
"2025","32","081","06","02","00","FONDÓN",90,40,50
"2025","32","081","06","03","00","FONTE LARELLE",9,6,3
"2025","32","081","06","04","00","GRADEIRA, A",80,38,42
"2025","32","081","06","05","00","LARELLE",9,7,2
"2025","32","081","06","08","00","TOÉN",252,120,132
"2025","32","081","07","01","00","TRELLE",78,37,41
"2025","32","081","07","02","00","TRELLERMA",67,30,37
"2025","32","081","08","01","00","XESTOSA",88,50,38
"2025","32","082","01","01","00","ABAVIDES",163,79,84
"2025","32","082","02","01","00","CASÁS",23,9,14
"2025","32","082","02","02","00","CHAMOSIÑOS",28,14,14
"2025","32","082","02","03","00","ERMIDA, A",1,1,0
"2025","32","082","02","04","00","SANTA BAIA DE CHAMOSIÑOS",7,2,5
"2025","32","082","03","01","00","ESCORNABOIS",174,86,88
"2025","32","082","03","02","00","RABAL",58,34,24
"2025","32","082","04","01","00","LOBACES",31,15,16
"2025","32","082","04","02","00","PARDIEIROS, OS",46,25,21
"2025","32","082","05","01","00","SOUTELO",32,15,17
"2025","32","082","05","02","00","TRASMIRAS",261,130,131
"2025","32","082","06","01","00","CASTELO, O",13,7,6
"2025","32","082","06","02","00","SANTO ANDRÉ",4,2,2
"2025","32","082","06","03","00","SEIXAS",10,6,4
"2025","32","082","06","04","00","VILA DE REI",100,52,48
"2025","32","082","07","01","00","SERRALLEIRA, A",5,2,3
"2025","32","082","07","02","00","SILVAESCURA",6,3,3
"2025","32","082","07","03","00","VILAR DE LEBRES",63,33,30
"2025","32","082","08","01","00","VILASECA",137,67,70
"2025","32","082","09","01","00","ZOS",53,22,31
"2025","32","083","01","01","00","BAÑOS",41,22,19
"2025","32","083","02","01","00","CANDEDA",10,5,5
"2025","32","083","03","01","00","CARRACEDO",13,8,5
"2025","32","083","04","01","00","CASDENODRES",27,13,14
"2025","32","083","05","01","00","CASTROMAO",36,26,10
"2025","32","083","06","01","00","CASTROMARIGO",34,13,21
"2025","32","083","07","01","00","COREXIDO",9,4,5
"2025","32","083","08","01","00","CORZOS",45,21,24
"2025","32","083","09","01","00","CURRA",7,4,3
"2025","32","083","10","01","00","HEDREIRA",13,7,6
"2025","32","083","11","01","00","ESPIÑO",20,12,8
"2025","32","083","12","01","00","XARES",26,13,13
"2025","32","083","13","01","00","LAMALONGA",39,14,25
"2025","32","083","14","01","00","MEDA",17,9,8
"2025","32","083","15","01","00","MEIXIDE",6,3,3
"2025","32","083","16","01","00","PRADA",19,10,9
"2025","32","083","16","02","00","POBOADO DE PRADA",4,2,2
"2025","32","083","17","01","00","PRADO",20,15,5
"2025","32","083","18","01","00","PRADOLONGO",18,12,6
"2025","32","083","19","01","00","PONTE",24,16,8
"2025","32","083","20","01","00","REQUEIXO",16,9,7
"2025","32","083","21","01","00","RIOMAO",8,6,2
"2025","32","083","22","01","00","SAN FIZ",13,9,4
"2025","32","083","23","01","00","SAN LOURENZO",30,15,15
"2025","32","083","24","01","00","SANTA CRISTINA",5,3,2
"2025","32","083","25","01","00","SEOANE",19,9,10
"2025","32","083","26","01","00","VALDÍN",32,20,12
"2025","32","083","27","01","00","VEIGA, A",291,142,149
"2025","32","083","28","01","00","VILABOA",7,3,4
"2025","32","083","29","01","00","VILANOVA",24,16,8
"2025","32","084","01","01","00","ALBOS",4,2,2
"2025","32","084","01","02","00","CARDEO",14,7,7
"2025","32","084","01","03","00","CIGARROSA, A",10,5,5
"2025","32","084","01","04","00","COBREIROS",7,3,4
"2025","32","084","02","01","00","BANGUESES DE ABAIXO",60,33,27
"2025","32","084","02","02","00","BANGUESES DE ARRIBA",55,26,29
"2025","32","084","03","01","00","AUGUELA, A",6,3,3
"2025","32","084","03","02","00","CEXO",43,28,15
"2025","32","084","03","03","00","GONDESENDE",32,12,20
"2025","32","084","03","04","00","LEDIME",16,5,11
"2025","32","084","04","01","00","BARREIRO, O",24,13,11
"2025","32","084","04","02","00","CASTRO, O",32,17,15
"2025","32","084","04","03","00","FONTECHIDE",5,1,4
"2025","32","084","05","01","00","CASAL DE BISPO",34,19,15
"2025","32","084","05","02","00","NOGUEIRA, A",4,2,2
"2025","32","084","05","03","00","OUTEIRO",14,10,4
"2025","32","084","05","04","00","SA",8,3,5
"2025","32","084","05","05","00","SAN MARTIÑO",13,6,7
"2025","32","084","06","01","00","GONTÁN",29,16,13
"2025","32","084","07","01","00","FONDODEVILA",15,6,9
"2025","32","084","07","02","00","LACEIRAS, AS",15,6,9
"2025","32","084","07","03","00","OURILLE",26,12,14
"2025","32","084","07","04","00","PÍA, A",8,4,4
"2025","32","084","07","05","00","SABUCEDO",69,41,28
"2025","32","084","07","06","00","SAN VICENTE",12,6,6
"2025","32","084","08","01","00","CERNADELA",8,3,5
"2025","32","084","08","02","00","PITELOS",38,19,19
"2025","32","084","09","01","00","PORTELA",30,15,15
"2025","32","084","09","02","00","VIEIRO, O",27,12,15
"2025","32","084","10","01","00","ABELEDA, A",7,2,5
"2025","32","084","10","02","00","BALÍN",14,7,7
"2025","32","084","10","03","00","CASAL DE ABADE",6,4,2
"2025","32","084","10","04","00","CASARES",20,9,11
"2025","32","084","10","05","00","OUTEIRO DE SANGUÑEDO",24,12,12
"2025","32","084","10","06","00","SANGUÑEDO",22,10,12
"2025","32","084","11","01","00","CARBALLO, O",83,41,42
"2025","32","084","11","02","00","LAIOSO",62,29,33
"2025","32","084","11","03","00","NIGUEIROÁ",23,12,11
"2025","32","084","11","04","00","PAREDES",16,7,9
"2025","32","084","11","05","00","VILAR",36,18,18
"2025","32","085","01","01","00","ÁBEDES",314,152,162
"2025","32","085","02","01","00","CABREIROÁ",141,78,63
"2025","32","085","03","01","00","FECES DE ABAIXO",321,158,163
"2025","32","085","04","01","00","FECES DE CIMA",53,27,26
"2025","32","085","05","01","00","MANDÍN",128,63,65
"2025","32","085","06","01","00","MOURAZOS",129,60,69
"2025","32","085","07","01","00","PAZOS",746,380,366
"2025","32","085","08","01","00","QUEIRUGÁS",60,28,32
"2025","32","085","09","01","00","QUEIZÁS",414,224,190
"2025","32","085","10","01","00","RASELA, A",329,158,171
"2025","32","085","11","01","00","TAMAGOS",150,73,77
"2025","32","085","12","01","00","TAMAGUELOS",148,74,74
"2025","32","085","13","01","00","TINTORES",125,67,58
"2025","32","085","13","02","00","VILELA",328,159,169
"2025","32","085","14","01","00","VERÍN",10214,4844,5370
"2025","32","085","15","01","00","CALDELIÑAS",130,61,69
"2025","32","085","15","02","00","SALGUEIRO, O",111,53,58
"2025","32","085","15","03","00","VILAMAIOR",80,43,37
"2025","32","086","01","01","00","BEMBIBRE",47,27,20
"2025","32","086","02","01","00","CALDESIÑOS",35,16,19
"2025","32","086","02","02","00","SEOANE DE ABAIXO",19,12,7
"2025","32","086","03","01","00","CEPEDELO",14,10,4
"2025","32","086","04","01","00","COVELO",17,6,11
"2025","32","086","04","02","00","FORNELOS DE COVA",17,11,6
"2025","32","086","05","01","00","FORNELOS DE FILLOÁS",37,20,17
"2025","32","086","06","01","00","ARDEXAXE",3,3,0
"2025","32","086","06","02","00","FRADELO",33,16,17
"2025","32","086","07","01","00","FROXAIS",11,6,5
"2025","32","086","08","01","00","GRIXOA",50,29,21
"2025","32","086","08","02","00","PARADA DAS VIÑAS",4,2,2
"2025","32","086","08","03","00","SERVAÍNZA, A",5,3,2
"2025","32","086","09","01","00","HEDROSO",16,11,5
"2025","32","086","10","01","00","LOUZAREGOS",9,6,3
"2025","32","086","11","01","00","MOURISCA",59,31,28
"2025","32","086","12","01","00","PARADELA",32,20,12
"2025","32","086","13","01","00","PENOUTA",64,34,30
"2025","32","086","14","01","00","BOUZA, A",43,22,21
"2025","32","086","14","02","00","CASTRO, O",4,2,2
"2025","32","086","14","03","00","PIXEIROS",35,23,12
"2025","32","086","15","01","00","MOSEXOS",23,14,9
"2025","32","086","15","02","00","PINZA",53,29,24
"2025","32","086","15","03","00","PONTÓN",11,5,6
"2025","32","086","16","01","00","PRADOCABALOS",29,16,13
"2025","32","086","17","01","00","PRADORRAMISQUEDO",15,10,5
"2025","32","086","18","01","00","PUNXEIRO",75,35,40
"2025","32","086","19","01","00","QUINTELA DE HEDROSO",24,14,10
"2025","32","086","20","01","00","UMOSO",20,11,9
"2025","32","086","20","02","00","QUINTELA DE UMOSO",2,2,0
"2025","32","086","20","03","00","VILAR DE GOIA",6,4,2
"2025","32","086","21","01","00","QUINTELA DO PANDO",26,12,14
"2025","32","086","22","01","00","RAMILO",26,15,11
"2025","32","086","23","01","00","RUBIAIS",13,7,6
"2025","32","086","23","02","00","SANTO AGOSTIÑO",13,7,6
"2025","32","086","24","01","00","SAN CIBRAO",57,30,27
"2025","32","086","25","01","00","SAN MAMEDE",32,18,14
"2025","32","086","26","01","00","SAN MARTIÑO",24,10,14
"2025","32","086","26","02","00","SANTA MARIÑA DE FROXAIS",23,12,11
"2025","32","086","27","01","00","SANTA MARIÑA DA PONTE",14,7,7
"2025","32","086","28","01","00","CASTIÑEIRA",13,7,6
"2025","32","086","28","02","00","SEVER",7,5,2
"2025","32","086","29","01","00","SEOANE DE ARRIBA",15,5,10
"2025","32","086","29","02","00","SOLBEIRA",37,16,21
"2025","32","086","30","01","00","TABAZOA DE HEDROSO",10,7,3
"2025","32","086","31","01","00","DRADELO",5,4,1
"2025","32","086","31","02","00","TABAZOA DE UMOSO",14,11,3
"2025","32","086","32","01","00","VIANA DO BOLO",1509,707,802
"2025","32","086","33","01","00","ERMIDA, A",11,7,4
"2025","32","086","33","02","00","VILARDEMILO",16,6,10
"2025","32","086","34","01","00","VILARMEAO",25,15,10
"2025","32","086","35","01","00","VILASECO DA SERRA",15,9,6
"2025","32","087","01","01","00","BOIMORTO",34,18,16
"2025","32","087","01","02","00","BOUZAS",84,46,38
"2025","32","087","01","03","00","CORUXAL, O",9,5,4
"2025","32","087","01","04","00","PITANZA, A",16,6,10
"2025","32","087","01","05","00","POUSA, A",6,2,4
"2025","32","087","01","06","00","RA, A",4,2,2
"2025","32","087","01","07","00","SOUTO",22,11,11
"2025","32","087","02","01","00","AGRO MAIOR",30,19,11
"2025","32","087","02","02","00","CEPEDO, O",10,4,6
"2025","32","087","02","03","00","PARDIÑEIROS, OS",9,5,4
"2025","32","087","02","04","00","PICA, A",25,14,11
"2025","32","087","02","05","00","POUSA, A",9,7,2
"2025","32","087","02","06","00","PRADO, O",3,2,1
"2025","32","087","02","07","00","VAL, O",12,8,4
"2025","32","087","02","08","00","CANTEIRAS, AS",12,7,5
"2025","32","087","03","01","00","MARCELLE",9,4,5
"2025","32","087","03","02","00","MONTÓS",7,4,3
"2025","32","087","03","03","00","OUTRALDEA, A",24,11,13
"2025","32","087","03","04","00","PALACIO, O",1,0,1
"2025","32","087","03","05","00","PENELA, A",17,7,10
"2025","32","087","03","06","00","PEREIRO, O",9,4,5
"2025","32","087","03","07","00","RAÑA, A",7,5,2
"2025","32","087","03","08","00","XAGRADE",14,8,6
"2025","32","087","03","09","00","TOLDAVÍA",18,10,8
"2025","32","087","03","10","00","VILAR, O",25,12,13
"2025","32","087","04","01","00","BELQUIRIME",47,23,24
"2025","32","087","04","02","00","CRISTOBLE",41,20,21
"2025","32","087","04","03","00","CURRELOS",15,7,8
"2025","32","087","04","04","00","FONTE DE MOUROS",5,1,4
"2025","32","087","04","05","00","GÁNDARA LONGA",6,4,2
"2025","32","087","04","06","00","EIREXA, A",32,20,12
"2025","32","087","04","07","00","PENA, A",59,33,26
"2025","32","087","04","08","00","QUINTÁS, AS",14,7,7
"2025","32","087","04","09","00","RÍA, A",50,27,23
"2025","32","087","04","10","00","SAN PEDRO",14,8,6
"2025","32","087","04","11","00","TOLDA, A",13,7,6
"2025","32","087","05","01","00","BARBANTES",4,2,2
"2025","32","087","05","02","00","BAIUCA, A",0,0,0
"2025","32","087","05","03","00","CIBRÁN",8,5,3
"2025","32","087","05","04","00","CHOUZANA, A",20,11,9
"2025","32","087","05","05","00","ESTRUMIL",37,21,16
"2025","32","087","05","06","00","FONTAO, O",9,5,4
"2025","32","087","05","07","00","REGUEIROS",9,3,6
"2025","32","087","05","08","00","RÍO",32,18,14
"2025","32","087","05","09","00","SAN MARTIÑO",6,4,2
"2025","32","087","05","10","00","SESTELOS",4,2,2
"2025","32","087","06","01","00","ARBOR",17,9,8
"2025","32","087","06","02","00","XEN, O",71,37,34
"2025","32","087","06","03","00","REGO, O",6,4,2
"2025","32","087","06","04","00","SOBREIRA",111,51,60
"2025","32","087","07","02","00","EIREXA, A",21,8,13
"2025","32","087","07","04","00","MALLADOIRO, O",49,20,29
"2025","32","087","07","06","00","TAMALLANCOS",203,103,100
"2025","32","087","08","01","00","BAÍNTE",12,6,6
"2025","32","087","08","02","00","BARRIO, O",20,10,10
"2025","32","087","08","03","00","BORULFE",55,28,27
"2025","32","087","08","04","00","CAZARRANDE",8,5,3
"2025","32","087","08","05","00","CASTIÑEIRAS",2,1,1
"2025","32","087","08","06","00","CRECEDUR",10,4,6
"2025","32","087","08","07","00","DELVEZÓN",4,3,1
"2025","32","087","08","08","00","FIGUEIREDO, O",7,4,3
"2025","32","087","08","09","00","FONDO DE VILA",18,7,11
"2025","32","087","08","10","00","GOSENDE",18,9,9
"2025","32","087","08","11","00","OUXEAS, AS",7,3,4
"2025","32","087","08","12","00","PALACIO, O",17,8,9
